,user,Calls_initiated,Average_waiting_duration,totalfees,total_free_duration_used,usual_service_type,normal_balance_after_call,latest_date,total_deducted,talk_time,calls_recieved_by_number,billable_minutes,usual_call_type,usual_charge_type,usual_terminationreason,count_of_recharges,sub_class_service,sum_of_facevalue,frequent_recharge_type,rege_card_serviceclass,Clusters
12417,e3be7e32a73edf8c19694ef3d71443f4,18,8.777777778,2040,0,PPS,20,2.02201E+13,2040,429,4,1543,On Net Mobile Calling,Charge-free call,on hook,1,class5,1000,recharge by SMAP or MML,class1,1
12418,01d4358597e963c2b68b6babddab46db,18,9.944444444,7340,2698,PPS,166,2.02201E+13,7340,3364,2,3405,On Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,1
12419,9c6629c4cd439d6df4abdd84ef2aa0b0,18,19.03333333,4690,225,PPS,101,2.02201E+13,4690,679,23,1173,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
12420,ac9cee0ff6557de60cc63b17edc36711,18,10.88235294,3575,1064,PPS,39,2.02201E+13,3575,1609,21,1571,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12421,c6d5a8887fec0e5a05662c64b25af48b,18,14.61764706,3930,0,PPS,76,2.02201E+13,3410,558,6,966,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12422,5939e40fdc4fc872551721bd9bd66c6a,18,7.5,2520,1800,PPS,3,2.02201E+13,2520,2142,6,2085,On Net Mobile Calling,Charge-free call,on hook,2,class1,2500,recharge by SMAP or MML,class1,1
12423,9d7364cdd147058ef281c4f1574c3f80,18,16.64285714,2500,1809,PPS,101,2.02201E+13,2500,2419,10,2157,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12424,591eae5e1844822fb8ade17f41a865b7,18,10.5,2760,3027,PPS,7,2.02201E+13,2760,3487,6,3252,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
12425,d615bf3bbb7a0b0e79b6657cf819c707,18,11.08823529,6240,0,PPS,254,2.02201E+13,6240,1384,18,4443,On Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,1
12426,b4816ea49cf6c0db185fc20d4dd14a6d,18,17.79411765,12640,2400,PPS,30,2.02201E+13,7640,4690,24,5648,On Net Mobile Calling,Local call,on hook,3,class1,7600,recharge by SMAP or MML,class1,4
12427,5e10a9c7b6ae1a53fdc9354aaa226572,18,11.55882353,7610,1887,PPS,202,2.02201E+13,7610,2028,18,2255,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12428,f734ff237103dba99b2cf0d2bd9bba66,18,19.01785714,2520,1231,PPS,51,2.02201E+13,2520,1512,32,1880,On Net Mobile Calling,Local call,on hook,2,class5,2500,recharge by SMAP or MML,class1,4
12429,2c91d1063a615aa351ef3ad19b178c67,18,18.66071429,3055,588,PPS,98,2.02201E+13,2555,771,18,936,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12430,50f189369ed4093946bd9bfdba8c4937,18,15.02941176,6090,0,PPS,228,2.02201E+13,6090,976,14,1902,Off Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,4
12431,8db77ae6d7fd6b326fcb7a9a9849351e,18,12.78125,5220,1698,PPS,21,2.02201E+13,5220,2044,40,4984,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12432,f4fb44364193bcb00952fb23e17e2984,18,20.26470588,9730,0,PPS,12,2.02201E+13,9730,2233,14,4999,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12433,8db44a50c6d862906a3658133c288adf,18,9.888888889,13110,0,PPS,29,2.02201E+13,8110,2887,44,5097,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by USSD,class1,1
12434,f1e335d4572ac673ec67f520108fdd4d,18,11.22222222,2365,0,PPS,233,2.02201E+13,2105,419,35,12959,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12435,693db49630bb7762d0bfff653249aca6,18,9.333333333,2600,0,PPS,44,2.02201E+13,2600,421,59,3619,On Net Mobile Calling,Charge-free call,on hook,1,class1,3000,recharge by SMAP or MML,class1,1
12436,d06d4368c590833a4e2a091bf8d2ef7a,18,9.40625,2685,406,PPS,60,2.02201E+13,2685,633,7,749,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12437,28531fc4bd4032b5685d58cf6dbbaf83,18,12.45384615,3130,391,PPS,36,2.02201E+13,2630,773,23,977,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,1
12438,0f974830d1ab9314827ee98b13852d57,18,18.78125,2500,1893,PPS,9,2.02201E+13,2500,2125,50,4637,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12439,d6a586ccce1ec4123db16062dba308bb,18,17.88235294,5490,540,PPS,45,2.02201E+13,2990,1420,22,2460,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,4
12440,03e82e86876e4e60b45fdc32ed7492b4,18,12.3125,7390,0,PPS,137,2.02201E+13,7390,1463,24,2249,no usual type,Local call,on hook,2,class1,3500,recharge by SMAP or MML,class1,1
12441,1c920d463697c79f3fc5ffb9efe22aad,18,20.73333333,6830,0,PPS,70,2.02201E+13,5074,1519,43,4063,On Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12442,8f13281ea2c534da9fcf6c92e4c2872f,18,21,5220,1451,PPS,22,2.02201E+13,5220,1711,17,1607,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12443,136c4345570576f4fa9d73c8949cef74,18,16.375,2445,1800,PPS,11,2.02201E+13,2445,2440,30,2162,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,4
12444,e4cd4f9cc2f9e45595e7344560d4890f,18,9.222222222,7610,1344,PPS,209,2.02201E+13,7610,1462,59,2291,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12445,834de75bc37224b3c529e64521eb24a2,18,13.46428571,2685,1151,PPS,33,2.02201E+13,2685,1515,28,1599,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12446,234c9fb7cbb9cbc4b4b12cb74e5119ac,18,12,2685,1700,PPS,24,2.02201E+13,2685,2172,10,2137,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
12447,2324a0521f27ffa9fc64602ae21386b7,18,15.33333333,2500,810,PPS,264,2.02201E+13,2500,1232,41,1625,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12448,d332585acbed1a99ab85947f9fb2a8e9,18,10.11764706,1520,0,PPS,156,2.02201E+13,1520,379,11,992,On Net Mobile Calling,Charge-free call,on hook,1,class1,1000,recharge by SMAP or MML,class1,1
12449,deb58caad4ef2d85bf563ea1523f014d,18,12.1,2610,467,PPS,60,2.02201E+13,2610,715,6,641,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,1
12450,11a5a9f0cceb874de9f6df983411ebaa,18,14.20588235,12385,0,PPS,2222,2.02201E+13,7965,1928,61,6285,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12451,8f6c018a5e9c440b941871b2bff84094,18,8.3,2225,0,PPS,216,2.02201E+13,2225,494,11,654,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12452,aa1708dc3a398f843359a55b198c92b9,18,16.42857143,6045,327,PPS,145,2.02201E+13,6045,1362,5,1358,On Net Mobile Calling,Local call,on hook,1,class1,500,recharge by SMAP or MML,class1,4
12453,4587aef502b3d6f60a01a9f71102ed3b,18,14,4850,0,PPS,1802,2.02201E+13,4850,309,2,676,Off Net Mobile Calling,International toll call,on hook,1,class5,5000,recharge by SMAP or MML,class1,1
12454,d1487a7a77aed8fa2bc18d48cb1932ad,18,9.5,4940,0,PPS,175,2.02201E+13,4940,875,2,1294,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12455,f0c9d55243224c872f465c013c733ecc,18,13.71428571,2610,2346,PPS,91,2.02201E+13,2610,2703,108,5270,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,1
12456,fc586b88ef2146dde7db8db8ff07b29b,18,9,7905,2013,PPS,4,2.02201E+13,7905,2270,24,3206,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12457,aadd1d84684ba01b66373f584c1e8136,18,15.59375,7800,0,PPS,159,2.02201E+13,5300,1875,29,3854,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12458,5b0ecf4e31eef22951cbe676776567a3,18,26.38235294,890,0,PPS,104,2.02201E+13,890,321,2,403,On Net Mobile Calling,Charge-free call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
12459,f15a6fc4f7486f6e978ee69e44d0693a,18,13.8125,7380,1517,PPS,487,2.02201E+13,5560,2491,13,3413,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12460,9add5430cdf9cc4a6369438c7ad60648,18,15.44444444,4940,0,PPS,228,2.02201E+13,4940,636,4,1300,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12461,4f95d00a389e18063a3e8e86805f115f,18,12.08823529,5420,0,PPS,0,2.02201E+13,5420,753,6,1411,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12462,d266630cc77f534bcc45f9f4653a341c,18,18.66666667,8060,0,PPS,1458,2.02201E+13,8060,1306,12,2774,Off Net Mobile Calling,Local call,on hook,1,class5,3000,recharge by SMAP or MML,class1,4
12463,cc3d4a5fa0912579294fbdaaa3714075,18,8.611111111,4265,669,PPS,225,2.02201E+13,4265,1287,4,1614,On Net Mobile Calling,Charge-free call,on hook,2,class1,2500,recharge by SMAP or MML,class1,1
12464,ed93e99c322bae6b0d82b54b7de22280,18,15.125,2610,2400,PPS,54,2.02201E+13,2610,2789,12,2680,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12465,9b9c2f2f79a7f3bc4700d66048a7c0c4,18,9.264705882,12365,1885,PPS,1997,2.02201E+13,10285,3184,26,3810,Off Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12466,da4fa08f874e49dafaa91ae5469de04a,18,11.64705882,2610,810,PPS,94,2.02201E+13,2610,1162,7,1381,On Net Mobile Calling,Charge-free call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12467,c7c330c0e67c35c4b271a4ceca2b01b4,18,16.14705882,8430,0,PPS,1217,2.02201E+13,7390,1445,17,3092,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12468,d65b4fa6a4709de476451b91f18565c4,18,13.8125,5000,6544,PPS,301,2.02201E+13,5000,7434,11,6730,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12469,d388d707e54277c5b4d4ee1f0d4ff958,18,14.53333333,2500,3833,PPS,18,2.02201E+13,2500,4229,9,4460,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,4
12470,13b2a2132a8e837f927f11f6985a2163,18,16.76785714,5100,2400,PPS,69,2.02201E+13,2600,3278,21,3369,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12471,b556d6edd7f6b910ed55c0cb51249cd8,18,17.63333333,5185,878,PPS,266,2.02201E+13,5185,1427,2,1195,On Net Mobile Calling,Local call,on hook,2,class1,2600,no frequent type,class1,4
12472,f518418ffda5eec3287f50278c97bc7c,18,11.8125,3580,2270,PPS,106,2.02201E+13,3580,2787,37,3248,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12473,599afb24a33447eeaf1b334241fcd8e4,18,13.77777778,10730,7179,PPS,47,2.02201E+13,7782,7955,37,8600,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12474,373173ea1554ed5331820a3e13e7c40e,18,20.21875,7040,822,PPS,730,2.02201E+13,7040,1378,17,2772,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12475,34177b255966369f29238b544aa27974,18,14.9375,6085,0,PPS,152,2.02201E+13,5045,1092,9,1427,Off Net Mobile Calling,Local call,on hook,2,class5,5000,recharge by USSD,class1,4
12476,08f42836e03baac9f3fded816bfee3ea,18,14.76470588,7280,0,PPS,78,2.02201E+13,4940,1423,22,2280,Off Net Mobile Calling,Local call,on hook,1,class5,5000,recharge by SMAP or MML,class1,4
12477,226660c175b723a0ab80cca0fbb62cf3,18,17.03333333,3710,0,PPS,1855,2.02201E+13,3210,670,2,918,On Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12478,2f4727af810e785ec58e36923ae12730,18,12.2,2720,2400,PPS,0,2.02201E+13,2720,2515,97,5155,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,1
12479,1d4b2d69198cb701dab7014378d57d37,18,17.17857143,2795,1079,PPS,11,2.02201E+13,2795,1469,9,1181,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12480,5d7a0ece439cc271c5bbcc9a780a16b0,18,13.99230769,7055,0,PPS,5032,2.02201E+13,5755,1870,39,2584,On Net Mobile Calling,Local call,on hook,2,class1,7500,recharge by SMAP or MML,class1,1
12481,9bdbea76e84cbd54a809113b795fdc76,18,14.375,7500,4393,PPS,4,2.02201E+13,7500,4661,3,4448,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12482,ab8908b4f1bcbcf149b6645784c79c9f,18,15.6875,3300,1326,PPS,10,2.02201E+13,3040,1768,18,2111,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,4
12483,2816ac1321734800d6732843d196b1ee,18,13.36666667,4640,0,PPS,2323,2.02201E+13,3640,794,27,1654,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12484,d67935ebed51046323f16e47723b2652,18,11.67692308,5630,0,PPS,37,2.02201E+13,5630,2336,2,159,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,1
12485,d36c28e9ca6b81661da950b0f216f00a,18,19.41176471,10705,0,PPS,226,2.02201E+13,10705,1107,6,1696,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12486,ed3c168329098dcda40df219ea860281,18,13.83333333,5940,0,PPS,177,2.02201E+13,5940,1490,7,2705,On Net Mobile Calling,Local call,on hook,3,class1,3000,recharge by SMAP or MML,class1,1
12487,da3d1b802e87fb5781dd40469844fce2,18,1.333333333,780,0,PPS,287,2.02201E+13,780,246,2,353,On Net Mobile Calling,Charge-free call,on hook,1,class1,1000,recharge by SMAP or MML,class1,1
12488,d37b06cee0bb9fd5003072b9be32bcca,18,6,11960,0,PPS,77,2.02201E+13,6960,2728,17,3172,On Net Mobile Calling,Charge-free call,on hook,2,class1,7000,recharge by SMAP or MML,class1,1
12489,17be6e334a26234c61d8e4f18e208b40,18,9.866666667,3540,2221,PPS,71,2.02201E+13,2636,2583,22,3289,On Net Mobile Calling,Local call,on hook,3,class5,2700,recharge by SMAP or MML,class1,1
12490,c7e53de75798fa6d9f4f96acb08bb13c,18,8.264705882,5260,713,PPS,216,2.02201E+13,4876,1147,29,1966,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12491,7d6c2c4284d2aab8345e6a121f5d2a87,18,10.64705882,5125,746,PPS,1285,2.02201E+13,3825,2145,7,2237,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12492,e21a5f877a12733da738053d3b2ad22d,18,13.34375,5220,1017,PPS,43,2.02201E+13,5220,1213,30,1770,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12493,0833ad8d385f9c5182584c2e652975c5,18,14.63333333,5150,2204,PPS,25,2.02201E+13,5150,2812,4,2575,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,4
12494,328d7a64746599d79a9b84659e2857b0,18,21.25,10125,4800,PPS,46,2.02201E+13,5125,5938,12,6579,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12495,054915046e14920dca4129ca1ac8dc7e,18,12.94117647,5220,320,PPS,52,2.02201E+13,5220,501,14,780,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12496,cd2200d08cd80da29383b154f6dba784,18,10.3125,5010,0,PPS,19,2.02201E+13,2510,1298,1,1188,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12497,61a1da437f6bb54b2678e52f7cce0144,18,19.125,6605,0,PPS,4451,2.02201E+13,4105,1390,19,2220,On Net Mobile Calling,Local call,on hook,1,class5,2500,recharge by SMAP or MML,class1,4
12498,7d758be3f671b1b9b28dac2f3ab10b9c,18,22.28125,7440,663,PPS,51,2.02201E+13,4940,2175,17,2745,On Net Mobile Calling,Local call,on hook,3,class5,5100,recharge by SMAP or MML,class1,4
12499,335af99b5a39e16887006a7612c9a4fc,18,13.6,6040,945,PPS,121,2.02201E+13,5091,1779,23,1910,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12500,c4ed9018aa99bb6121f62fd831831cf5,18,16.96666667,2685,848,PPS,21,2.02201E+13,2685,1072,37,1675,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12501,880684fb7404f270d4f92357fed80e0c,18,25.71875,11080,467,PPS,257,2.02201E+13,8740,2212,2,2521,no usual type,Local call,on hook,2,class1,7600,recharge by SMAP or MML,class1,4
12502,89cb456a82bf1e85edd364455bcaee00,18,16.46666667,4230,0,PPS,33,2.02201E+13,3710,825,15,1475,Off Net Mobile Calling,Local call,on hook,1,class5,1000,recharge by SMAP or MML,class1,4
12503,e10f925a803ed3eb4dcd12c6e00d9430,18,29.20588235,5385,0,PPS,209,2.02201E+13,4865,880,32,1879,On Net Mobile Calling,Local call,on hook,1,class5,5000,recharge by SMAP or MML,class1,4
12504,7da5a431824610ae86e2e65916b9c626,18,11.13333333,8240,1025,PPS,100,2.02201E+13,8240,1428,50,2865,On Net Mobile Calling,Local call,on hook,3,class1,3100,recharge by SMAP or MML,class1,1
12505,56e0b6eeddce344db60af485892c29c1,18,17.14285714,2500,1356,PPS,43,2.02201E+13,2500,1959,127,4508,On Net Mobile Calling,Local call,on hook,2,class1,2600,no frequent type,class1,4
12506,f073523d1592934c650a4b115e432b72,18,22.09375,7360,4200,PPS,14,2.02201E+13,5020,5203,17,5111,On Net Mobile Calling,Local call,on hook,4,class1,5100,recharge by SMAP or MML,class1,4
12507,14af1e8110a35d6337f2788db21775e8,18,14.55555556,5200,0,PPS,44,2.02201E+13,5200,746,6,1423,Off Net Mobile Calling,Local call,on hook,4,class5,5000,recharge by SMAP or MML,class1,4
12508,07af6d507e99355b28370f926d52a960,18,12.16666667,8765,0,PPS,2335,2.02201E+13,5905,1754,17,2766,On Net Mobile Calling,Local call,on hook,1,class1,3000,recharge by SMAP or MML,class1,1
12509,f4364b0fe2c454388216f635a6ee7ce9,18,19.5,6770,2400,PPS,137,2.02201E+13,4950,3727,10,3694,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12510,653aba2bff0718b1cd8d0cff919c13d9,18,23.75,5135,487,PPS,43,2.02201E+13,5135,1224,38,3274,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12511,3858333c660f2d8ac2217b6d9028c04c,18,24.82352941,7980,1556,PPS,16,2.02201E+13,7980,1743,66,3694,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12512,801bc532a2d2d735916e736c802be09b,18,18.59375,5540,1330,PPS,92,2.02201E+13,5040,1748,10,2330,On Net Mobile Calling,Local call,on hook,4,class1,5100,recharge by SMAP or MML,class1,4
12513,3e7b87cf84e30ec400308f4be8cb8340,18,17.44642857,5200,0,PPS,1749,2.02201E+13,3284,1334,37,2131,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12514,efb1d5b20c2017d1a75b2eec399783c3,18,13.66666667,4260,1011,PPS,1020,2.02201E+13,4260,1101,68,2527,On Net Mobile Calling,Local call,on hook,2,class5,2500,recharge by SMAP or MML,class1,1
12515,2e458d3bee096c37dc7feee744c91e48,18,19,4860,357,PPS,202,2.02201E+13,2780,827,24,1448,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,4
12516,641570e4fb805a0810009c6f7ea68116,18,14.3,2610,1023,PPS,144,2.02201E+13,2610,1197,32,1652,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12517,c4e75b4b98ea652b66ed62238b109c4c,18,15.63333333,7675,174,PPS,22,2.02201E+13,6635,1037,25,1796,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,4
12518,55dc6735892f1a9185209851cf14057a,18,15.63333333,6335,942,PPS,153,2.02201E+13,6335,1502,28,1725,On Net Mobile Calling,Local call,on hook,1,class5,1500,recharge by SMAP or MML,class1,4
12519,6297377fdee449e98e0d4373c58ab4de,18,11.69230769,2745,0,PPS,2561,2.02201E+13,2225,600,13,988,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12520,100929e64e6357a0d04739e9ed857ce1,18,11.22222222,8320,0,PPS,202,2.02201E+13,8320,1579,6,2659,Off Net Mobile Calling,Local call,on hook,3,class1,5500,recharge by SMAP or MML,class1,1
12521,7efea969f894e7832ee79eb471a9c6ff,18,13.22222222,5720,0,PPS,145,2.02201E+13,4940,869,26,1776,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12522,b00f17b5973f2fd6682981b5e17d0a1b,18,13.2,12625,2901,PPS,1781,2.02201E+13,10185,4622,12,4284,On Net Mobile Calling,Local call,on hook,3,class1,5100,recharge by SMAP or MML,class1,1
12523,156eabca8fb7a4c4e2b38e63def7df45,18,18.9,3040,589,PPS,188,2.02201E+13,3040,1122,26,1568,On Net Mobile Calling,Local call,on hook,2,class1,3000,no frequent type,class1,4
12524,328716a274617c16580534c572f2607f,18,13.28125,6040,2632,PPS,196,2.02201E+13,5040,3230,20,3907,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12525,89044a43eb12df67a4c6488dca264f4d,18,7.294117647,9230,0,PPS,161,2.02201E+13,8710,852,0,1007,On Net Mobile Calling,Charge-free call,on hook,2,class1,7500,recharge by SMAP or MML,class1,1
12526,3f7801dc14cef3ecbd171457060728b7,18,11.61111111,6560,994,PPS,127,2.02201E+13,6560,1305,23,2584,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12527,88bc98170668d371bbf650851f7848d4,18,10.47058824,8295,0,PPS,2096,2.02201E+13,6995,891,41,1864,On Net Mobile Calling,Local call,on hook,2,class1,4000,recharge by SMAP or MML,class1,1
12528,afc85257e3b28fa4f034a2454e11cf41,18,11.88235294,2375,0,PPS,214,2.02201E+13,2375,305,10,795,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12529,a30f7c90b6f7d73a585ea2486ec29c0c,18,15.3,5000,3759,PPS,226,2.02201E+13,5000,4152,19,4263,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12530,2046ce48e7dde232cc107c2d459358c8,18,16.86666667,21390,0,PPS,2514,2.02201E+13,10090,5862,27,5620,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by USSD,class1,4
12531,00f2580ec2fcd6a07104fd35ba1ebae7,18,13.38235294,8650,383,PPS,73,2.02201E+13,8650,803,2,859,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,1
12532,3fde7f51c3007ef5976699fb5e5f0c2e,18,18.56666667,2760,2400,PPS,65,2.02201E+13,2760,2870,2,2463,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
12533,f83bbd926fbd1052fdcf202b42d87dc4,18,14.32352941,7280,0,PPS,192,2.02201E+13,7020,1186,121,4253,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12534,efa6d5aa60bf8418c64c3487b5793690,18,13.44642857,7600,3957,PPS,259,2.02201E+13,5100,4910,14,5151,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
12535,07d09b896430ba41fa6c66c2a3444e15,18,12.26666667,7415,266,PPS,1045,2.02201E+13,5967,1179,10,1591,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12536,af38a0aa9ff7c47fb3ada6bda22fe007,18,12.875,5740,1386,PPS,36,2.02201E+13,5220,1682,17,2431,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,1
12537,c3ceb8fc402b361de63938fe1e4ffb98,18,16.28125,7710,1685,PPS,49,2.02201E+13,6146,2431,21,2883,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
12538,7f465b17bcaa062dc1d167e5adddd50a,18,14.6875,5370,2450,PPS,141,2.02201E+13,5370,3113,6,2944,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12539,56573b45fa0d02f895e2e00c5a1d9851,18,14.15625,6560,1227,PPS,3664,2.02201E+13,6560,1680,13,2234,On Net Mobile Calling,Local call,on hook,2,class1,10000,recharge by SMAP or MML,class1,4
12540,54bfb565dc3ccba5b1ecb018582acc12,18,9.611111111,3640,0,PPS,154,2.02201E+13,3640,455,1,885,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12541,ebec86aef209a22284d544d4c047df1a,18,20,5980,0,PPS,1608,2.02201E+13,5460,829,19,1973,Off Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
12542,e1e4a9ae01a3fc425548e568952a3231,18,10.70588235,3565,0,PPS,1962,2.02201E+13,3045,678,20,1332,On Net Mobile Calling,Charge-free call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12543,54b99c4527ab34d862be3ff17841e5d2,18,9.1875,10260,4701,PPS,901,2.02201E+13,10260,5074,6,5005,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12544,882914966d8fd2e43ce1b72e68a1b4df,18,16.3,5060,394,PPS,44,2.02201E+13,5060,875,20,1214,On Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12545,7f3667cf34d25ec64849a623cbbbd997,18,12.375,5100,2400,PPS,58,2.02201E+13,2600,3316,43,3878,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12546,63a2525782a62e97432addef4206e65c,18,9.222222222,5980,0,PPS,60,2.02201E+13,5980,1184,38,2135,Off Net Mobile Calling,Local call,on hook,2,class5,2000,recharge by SMAP or MML,class1,1
